#1-Window 2-avg_peers 3-std_peers 4-replied_queries 5-required_queries_avg_LNUMWANT 6-monitors 7-obtained_peers 8-min_peers 9-max_peers 10-sum_peer 11-required_queries_max_LNUMWANT 12-required_queries_sum_LNUMWANT 13-peers_uniques 14-required_queries_sum_avg_peers 15-obtained_monitors 16-obtained_sentinels 17-required_queries_max_avg_peers 18-required_queries_unique_peers_avg_peers 19-required_queries_avg_L200 20-required_queries_max_L200 21-required_queries_sum_L200  22-obtained_peers_avg 23-obtained_peers_std
10366 23.666667 20.569665 314 1.717774 18 3098 12 81 426 8.064076 56.511697 88 313.953871 18 7 44.800425 49.477741 0 2 14 9.866242 12.416393
10367 22.578947 20.316744 85 1.623958 17 838 3 81 429 8.064076 56.969807 97 284.849034 17 8 40.320382 50.023603 0 2 14 10.219512 13.230623
10368 21.944444 19.602926 278 1.531051 20 2250 12 78 395 7.706901 51.803197 79 323.769982 20 7 48.168130 48.910670 0 1 12 8.093525 12.509790
10369 22.611111 19.849822 68 1.623958 16 602 13 79 407 7.825707 53.620271 85 335.126692 16 8 48.910670 53.398463 0 1 13 8.852941 12.138011
10370 23.166667 20.626978 314 1.717774 18 2827 12 82 417 8.183633 55.139914 88 306.332854 18 8 45.464627 49.477741 0 2 13 9.003185 12.063394
10371 23.888889 20.330297 68 1.717774 16 645 13 82 430 8.183633 57.122604 93 317.347798 16 8 45.464627 52.856879 0 2 14 9.485294 12.287599
10372 23.611111 19.198203 267 1.717774 21 2722 9 77 425 7.588351 56.359087 85 281.795436 21 8 37.941754 42.718771 0 1 14 10.194757 11.889295
10373 24.000000 19.359178 71 1.812460 18 740 13 78 432 7.706901 57.428337 90 287.141683 18 8 38.534504 45.743135 0 1 14 10.422535 12.514400
10374 23.055556 20.123155 320 1.717774 15 2960 12 80 415 7.944767 54.835598 81 304.642210 15 8 44.137594 44.800425 0 1 13 9.250000 12.059488
10375 23.555556 19.779962 140 1.717774 18 1335 13 79 424 7.825707 56.206525 92 312.258470 18 8 43.476151 52.178609 0 1 14 9.535714 13.017247
10376 22.333333 20.655911 278 1.623958 15 2447 12 80 402 7.944767 52.862285 84 330.389279 15 8 49.654793 52.646717 0 1 13 8.802158 12.699079
10377 21.722222 20.428209 72 1.531051 13 624 11 79 391 7.825707 51.199115 89 319.994471 13 8 48.910670 56.419987 0 1 12 8.666667 12.675436
10378 22.555556 18.898037 313 1.623958 16 2568 12 76 406 7.470061 53.468575 81 334.178592 16 8 46.687878 50.400478 0 1 13 8.204473 11.090524
10379 23.388889 20.583540 72 1.717774 9 730 11 82 421 8.183633 55.749120 91 278.745602 9 8 40.918165 46.351392 0 2 13 10.138889 12.702040
10380 23.500000 20.232674 286 1.717774 16 2797 11 80 423 7.944767 56.054009 87 311.411162 16 8 44.137594 48.805646 0 1 14 9.779720 12.688181
10381 23.277778 19.935467 72 1.717774 15 725 11 79 419 7.825707 55.444422 87 277.222108 15 8 39.128536 43.925081 0 1 13 10.069444 12.367438
10382 22.777778 18.530922 278 1.623958 12 2757 12 75 410 7.352033 54.075653 82 300.420295 12 8 40.844630 45.464627 0 1 13 9.917266 12.186367
10383 23.333333 18.767584 105 1.717774 15 1049 12 76 420 7.470061 55.596747 91 308.870818 15 7 41.500336 51.501547 0 1 13 9.990476 12.056609
10384 24.000000 19.209373 286 1.812460 17 3041 11 78 432 7.706901 57.428337 86 287.141683 17 7 38.534504 43.321345 0 1 14 10.632867 12.646408
10385 23.333333 19.405039 70 1.717774 13 752 12 78 420 7.706901 55.596747 90 277.983736 13 7 38.534504 45.743135 0 1 13 10.742857 12.544419
10386 22.833333 18.227726 319 1.623958 18 2917 13 74 411 7.234273 54.227545 78 301.264139 18 7 40.190406 42.816116 0 1 13 9.144201 11.682767
10387 23.111111 18.366300 71 1.717774 17 710 13 75 416 7.352033 54.987732 83 274.938658 17 7 36.760167 41.517167 0 1 13 10.441176 12.666982
10388 22.833333 19.763181 282 1.623958 16 2814 9 79 411 7.825707 54.227545 82 301.264139 16 7 43.476151 45.464627 0 1 13 9.978723 12.835825
10389 23.388889 19.550899 71 1.717774 16 737 11 79 421 7.825707 55.749120 93 278.745602 16 7 39.128536 47.571191 0 1 13 10.380282 12.720579
10390 24.166667 19.903238 320 1.812460 19 3125 13 80 435 7.944767 57.887283 85 321.596016 19 7 44.137594 47.465301 0 1 14 9.765625 12.566252
10391 24.444444 19.285061 133 1.812460 19 1443 13 78 440 7.706901 58.653112 91 293.265558 19 8 38.534504 46.351392 0 1 14 10.849624 12.482467
10392 23.555556 18.212396 277 1.717774 21 2762 13 75 424 7.352033 56.206525 79 312.258470 21 8 40.844630 43.476151 0 1 14 9.971119 12.475213
10393 23.388889 20.363745 132 1.717774 14 1222 12 81 421 8.064076 55.749120 86 309.717336 14 8 44.800425 48.134827 0 2 13 9.400000 12.208824
10394 22.833333 19.984021 312 1.623958 17 2711 8 79 411 7.825707 54.227545 82 338.922156 17 7 48.910670 51.147706 0 1 13 8.689103 11.909493
10395 23.500000 19.482898 71 1.717774 18 672 12 79 423 7.825707 56.054009 85 311.411162 18 7 43.476151 47.465301 0 1 14 9.464789 12.188463
10396 22.666667 17.835670 280 1.623958 22 2778 12 73 408 7.116783 53.772016 75 298.733422 22 7 39.537682 40.844630 0 1 13 9.921429 12.936696
10397 22.888889 18.435741 137 1.623958 18 1273 12 75 412 7.352033 54.379485 85 302.108252 18 8 40.844630 47.465301 0 1 13 9.291971 11.091629
10398 22.833333 19.079512 272 1.623958 19 2566 8 76 411 7.470061 54.227545 80 271.137725 19 8 37.350303 39.723834 0 1 13 10.023438 12.131097
10399 23.888889 19.295621 127 1.717774 16 1302 13 78 430 7.706901 57.122604 94 285.613018 16 8 38.534504 48.182710 0 1 14 10.251969 11.630105
10400 22.055556 17.995284 276 1.623958 18 2607 12 73 397 7.116783 52.105542 79 289.475235 18 8 39.537682 43.476151 0 1 13 9.445652 12.491183
10401 22.333333 18.248288 69 1.623958 17 715 12 74 402 7.234273 52.862285 83 264.311423 17 8 36.171365 41.517167 0 1 13 10.362319 12.996065
10402 21.888889 17.866446 316 1.531051 17 2730 8 72 394 6.999567 51.652100 77 286.956113 17 8 38.886481 42.157505 0 1 12 9.191919 12.344120
10403 22.222222 18.413629 71 1.623958 19 622 12 74 400 7.234273 52.559438 79 328.496485 19 8 45.214206 48.910670 0 1 13 8.760563 12.146367
10404 22.000000 18.312109 281 1.623958 22 2419 11 74 396 7.234273 51.954344 75 324.714653 22 7 45.214206 45.950209 0 1 12 8.608541 12.945676
10405 22.055556 18.825138 71 1.623958 21 652 11 75 397 7.352033 52.105542 83 289.475235 21 8 40.844630 46.130185 0 1 13 9.588235 12.937901
10406 22.166667 17.378946 290 1.623958 20 2467 10 71 399 6.882628 52.408089 76 291.156050 20 8 38.236823 41.500336 0 1 13 9.036630 12.053549
10407 23.277778 18.834972 70 1.717774 18 665 13 77 419 7.588351 55.444422 83 308.024564 18 8 42.157505 46.130185 0 1 13 9.637681 12.034938
10408 22.555556 17.413986 268 1.623958 19 2468 13 71 406 6.882628 53.468575 79 297.047637 19 8 38.236823 43.476151 0 1 13 9.492308 11.985405
10409 22.444444 18.538915 72 1.623958 18 725 9 74 404 7.234273 53.165331 85 265.826653 18 8 36.171365 42.718771 0 1 13 10.211268 12.818248
10410 21.833333 17.774045 311 1.531051 21 2629 11 72 393 6.999567 51.501054 79 321.881590 21 8 43.747291 48.910670 0 1 12 8.453376 12.358664
10411 22.500000 18.848077 67 1.623958 19 649 11 75 405 7.352033 53.316928 88 296.205156 19 8 40.844630 49.477741 0 1 13 9.686567 13.144670
10412 22.055556 19.004304 276 1.623958 23 2444 7 75 397 7.352033 52.105542 81 289.475235 23 8 40.844630 44.800425 0 1 13 9.400000 12.813515
10413 22.222222 18.413629 72 1.623958 22 666 12 74 400 7.234273 52.559438 87 291.996875 22 8 40.190406 48.805646 0 1 13 9.380282 13.144234
10414 23.833333 16.997549 308 1.717774 23 3198 13 71 429 6.882628 56.969807 77 284.849034 23 8 34.413141 37.941754 0 1 14 10.383117 12.248349
10415 25.058824 18.138262 128 1.907979 18 1410 14 75 426 7.352033 56.511697 85 256.871349 18 8 33.418334 38.835246 0 1 14 11.015625 11.941907
10416 23.333333 17.816971 291 1.717774 23 3184 11 73 420 7.116783 55.596747 78 277.983736 23 8 35.583914 38.534504 0 1 13 10.941581 12.695483
10417 24.000000 18.327272 71 1.812460 18 815 13 75 432 7.352033 57.428337 86 261.037893 18 8 33.418334 39.383041 0 1 14 11.478873 12.367448
10418 23.666667 17.130220 307 1.717774 22 3349 8 71 426 6.882628 56.511697 78 256.871349 22 8 31.284674 35.031367 0 1 14 11.628472 12.368369
10419 23.944444 16.628196 69 1.717774 19 756 13 70 431 6.765971 57.275447 86 260.342940 19 8 30.754416 39.383041 0 1 14 11.117647 11.882426
10420 23.166667 16.070159 276 1.717774 22 2889 14 68 417 6.533519 55.139914 73 275.699569 22 7 32.667596 35.583914 0 1 13 10.467391 11.510031
10421 21.055556 11.740113 70 1.531051 18 648 13 67 379 6.417732 49.391815 70 274.398971 18 8 35.654068 37.588730 0 1 12 9.257143 7.027875
10422 21.500000 9.679589 309 1.531051 18 3266 12 48 387 4.280445 50.595852 52 252.979260 18 8 21.402226 23.597829 0 1 12 10.569579 9.693983
10423 23.055556 11.037674 125 1.717774 14 1550 15 54 415 4.941465 54.835598 65 228.481657 14 8 20.589437 25.779409 0 1 13 12.400000 11.200714
10424 22.222222 11.311526 265 1.623958 21 3034 14 53 400 4.830327 52.559438 60 238.906534 21 8 21.956030 25.526566 0 1 13 11.805447 12.046646
10425 33.611111 47.626019 134 2.698607 18 1486 8 221 605 26.421165 84.497571 130 384.079869 18 8 120.096204 64.392443 0 6 21 11.172932 12.181282
10426 22.722222 13.592504 316 1.623958 20 3401 14 61 409 5.729442 53.923810 65 269.619050 20 8 28.647210 30.935291 0 1 13 10.762658 11.012249
10427 23.388889 13.667231 67 1.717774 20 745 14 62 421 5.843367 55.749120 73 253.405093 20 8 26.560760 32.349013 0 1 13 11.461538 11.257923
10428 21.388889 14.162309 275 1.531051 22 2754 8 61 385 5.729442 50.294530 65 251.472650 22 7 28.647210 30.935291 0 1 12 10.633205 12.419339
10429 21.611111 15.275757 70 1.531051 20 691 9 64 389 6.072180 50.897381 75 254.486904 20 8 30.360902 36.760167 0 1 12 10.469697 12.550769
10430 21.833333 14.900597 307 1.531051 21 2886 9 63 393 5.957615 51.501054 66 286.116969 21 8 33.097861 35.012465 0 1 12 9.917526 12.365013
10431 22.111111 16.295497 69 1.623958 20 695 13 68 398 6.533519 52.256790 77 261.283952 20 8 32.667596 37.941754 0 1 13 10.692308 13.278002
10432 23.277778 16.431019 272 1.717774 25 2698 14 69 419 6.649600 55.444422 74 308.024564 25 7 36.942225 40.190406 0 1 13 9.919118 11.670132
10433 22.888889 16.842040 67 1.623958 22 656 14 71 412 6.882628 54.379485 81 271.897427 22 8 34.413141 40.320382 0 1 13 10.250000 11.045361
10434 22.111111 15.541660 308 1.623958 19 3089 12 65 398 6.187058 52.256790 69 261.283952 19 8 30.935291 33.248002 0 1 13 10.029221 11.943962
10435 22.888889 17.268754 134 1.623958 16 1326 13 71 412 6.882628 54.379485 124 302.108252 16 8 38.236823 74.420998 0 1 13 9.895522 11.765919
10436 22.777778 16.959283 272 1.623958 21 3074 9 70 410 6.765971 54.075653 75 245.798423 21 7 30.754416 33.418334 0 1 13 11.301471 12.327528
10437 23.666667 18.324240 82 1.717774 20 868 13 76 426 7.470061 56.511697 87 282.558484 20 8 37.350303 43.925081 0 1 14 10.585366 11.535683
10438 23.833333 17.420454 298 1.717774 22 3252 13 73 429 7.116783 56.969807 75 284.849034 22 7 35.583914 36.760167 0 1 14 10.912752 11.950644
10439 25.000000 19.344824 166 1.907979 23 1863 14 80 450 7.944767 60.188166 99 250.784023 23 8 33.103195 42.713365 0 1 15 12.019355 12.418753
10440 23.388889 17.068942 265 1.717774 21 2799 11 72 421 6.999567 55.749120 76 278.745602 21 8 34.997833 37.350303 0 1 13 10.562264 12.520357
10441 24.588235 19.165099 63 1.812460 20 676 13 77 418 7.588351 55.292144 85 276.460719 20 8 37.941754 42.718771 0 1 13 10.730159 11.475587
10442 23.444444 18.565865 292 1.717774 21 3017 7 75 422 7.352033 55.901541 83 279.507706 21 8 36.760167 41.517167 0 1 13 10.367698 12.099765
10443 23.944444 19.670825 67 1.717774 22 652 11 79 431 7.825707 57.275447 89 318.196927 22 8 43.476151 50.151099 0 1 14 9.731343 12.093642
10444 22.388889 18.959427 239 1.623958 21 2439 12 76 403 7.470061 53.013783 78 265.068914 21 8 37.350303 38.534504 0 1 13 10.205021 12.935785
10445 22.833333 19.454363 100 1.623958 20 1023 4 78 411 7.706901 54.227545 94 271.137725 20 8 38.534504 48.182710 0 1 13 10.768421 12.119973
10446 24.500000 19.108608 307 1.812460 25 3153 12 79 441 7.825707 58.806414 82 294.032071 25 8 39.128536 40.918165 0 1 14 10.270358 11.984866
10447 24.388889 18.676006 101 1.812460 22 1041 12 77 439 7.588351 58.499855 88 292.499273 22 8 37.941754 44.529967 0 1 14 10.843750 11.517494
10448 24.055556 18.644249 273 1.812460 26 2801 12 77 433 7.588351 57.581273 82 287.906363 26 8 37.941754 40.918165 0 1 14 10.260073 12.508244
10449 23.500000 18.610779 99 1.717774 23 1049 13 76 423 7.470061 56.054009 95 280.270046 23 8 37.350303 48.795292 0 1 14 10.595960 12.982443
10450 23.111111 17.934724 311 1.717774 23 2919 9 73 416 7.116783 54.987732 78 305.487398 23 8 39.537682 42.816116 0 1 13 9.385852 12.194788
10451 24.500000 18.364368 66 1.812460 23 683 14 76 441 7.470061 58.806414 87 294.032071 23 8 37.350303 43.925081 0 1 14 10.348485 12.126221
10452 24.055556 19.147011 268 1.812460 24 2751 7 78 433 7.706901 57.581273 82 287.906363 24 8 38.534504 40.918165 0 1 14 10.873518 11.967339
10453 24.277778 19.739429 69 1.812460 21 750 10 80 437 7.944767 58.193477 88 264.515806 21 8 36.112577 40.481788 0 1 14 11.029412 11.763566
10454 24.388889 18.427452 305 1.812460 23 3141 14 76 439 7.470061 58.499855 78 292.499273 23 8 37.350303 38.534504 0 1 14 10.298361 11.141982
10455 24.444444 19.624877 69 1.812460 21 688 14 80 440 7.944767 58.653112 85 325.850620 21 8 44.137594 47.465301 0 1 14 9.971014 11.627019
10456 21.833333 18.403653 282 1.531051 25 2458 12 74 393 7.234273 51.501054 77 321.881590 25 8 45.214206 47.427193 0 1 12 8.716312 12.704680
10457 22.055556 18.164288 78 1.623958 18 649 13 73 397 7.116783 52.105542 83 325.659639 18 8 44.479893 51.896458 0 1 13 8.539474 11.482757
10458 23.166667 17.004084 329 1.717774 22 3041 11 72 417 6.999567 55.139914 86 306.332854 22 8 38.886481 48.134827 0 1 13 9.271341 11.349338
10459 23.944444 16.787801 70 1.717774 18 793 15 71 431 6.882628 57.275447 81 260.342940 18 8 31.284674 36.654893 0 1 14 11.328571 12.194520
10460 23.388889 16.895558 259 1.717774 22 2727 13 71 421 6.882628 55.749120 77 278.745602 22 8 34.413141 37.941754 0 1 13 10.528958 11.803169
10461 23.444444 17.417176 69 1.717774 16 778 13 72 422 6.999567 55.901541 82 254.097914 16 8 31.816212 37.198332 0 1 13 11.275362 12.356872
10462 22.888889 16.411002 312 1.623958 16 3075 12 69 412 6.649600 54.379485 75 302.108252 16 8 36.942225 40.844630 0 1 13 9.855769 11.193592
10463 24.111111 18.498916 96 1.812460 18 881 14 76 434 7.470061 57.734255 87 320.745859 18 8 41.500336 48.805646 0 1 14 9.177083 11.001889
10464 22.944444 18.050769 200 1.623958 20 1689 13 75 413 7.352033 54.531474 79 340.821715 20 7 45.950209 48.910670 0 1 13 8.530303 10.353187
10465 22.277778 19.240598 70 1.623958 18 669 6 76 401 7.470061 52.710836 79 292.837978 18 8 41.500336 43.476151 0 1 13 9.695652 11.866778
10466 22.944444 17.886905 320 1.623958 15 3057 12 73 413 7.116783 54.531474 78 302.952636 15 8 39.537682 42.816116 0 1 13 9.553125 12.200294
10467 23.631579 17.469403 105 1.717774 15 1139 12 74 449 7.234273 60.034458 87 300.172292 15 8 36.171365 43.925081 0 1 15 10.847619 12.209895
10468 23.111111 18.116564 282 1.717774 17 2845 14 74 416 7.234273 54.987732 81 274.938658 17 8 36.171365 40.320382 0 1 13 10.088652 11.903391
10469 23.388889 18.699789 88 1.717774 14 843 14 76 421 7.470061 55.749120 88 309.717336 14 8 41.500336 49.477741 0 1 13 9.579545 10.568738
10470 22.777778 18.237798 324 1.623958 12 3370 13 75 410 7.352033 54.075653 83 270.378265 12 7 36.760167 41.517167 0 1 13 10.401235 11.867561
10471 23.000000 18.172018 70 1.717774 12 719 14 74 414 7.234273 54.683512 84 273.417560 12 7 36.171365 42.117373 0 1 13 10.271429 11.648325
10472 23.111111 19.561552 257 1.717774 17 2453 11 78 416 7.706901 54.987732 80 305.487398 17 7 42.816116 44.137594 0 1 13 9.544747 11.158521
10473 23.388889 18.824154 101 1.717774 17 990 13 76 421 7.470061 55.749120 91 309.717336 17 7 41.500336 51.501547 0 1 13 9.801980 10.775862
10474 23.944444 18.754176 315 1.717774 18 2934 14 77 431 7.588351 57.275447 84 318.196927 18 7 42.157505 46.797082 0 1 14 9.314286 10.990022
10475 23.777778 17.983188 71 1.717774 15 765 14 75 428 7.352033 56.817057 86 284.085284 15 7 36.760167 43.321345 0 1 14 10.774648 12.084441
10476 23.000000 17.530925 286 1.717774 16 3007 13 72 414 6.999567 54.683512 78 273.417560 16 7 34.997833 38.534504 0 1 13 10.513986 12.340938
10477 23.000000 18.245243 104 1.717774 12 1120 12 74 414 7.234273 54.683512 86 273.417560 12 8 36.171365 43.321345 0 1 13 10.769231 12.216973
10478 23.722222 17.568297 316 1.717774 18 3117 13 74 427 7.234273 56.664353 79 314.801963 18 8 40.190406 43.476151 0 1 14 9.863924 10.981450
10479 23.666667 17.660376 100 1.717774 17 928 13 73 426 7.116783 56.511697 90 313.953871 17 8 39.537682 50.825706 0 1 14 9.373737 10.962365
10480 22.055556 16.777870 289 1.623958 19 2771 13 69 397 6.649600 52.105542 79 289.475235 19 8 36.942225 43.476151 0 1 13 9.588235 12.336403
10481 21.944444 17.131752 107 1.531051 17 1035 13 70 395 6.765971 51.803197 81 287.795539 17 8 37.588730 44.800425 0 1 12 9.672897 12.161511
10482 21.500000 17.480942 309 1.531051 14 2433 13 71 387 6.882628 50.595852 78 361.398943 14 8 49.161630 55.049292 0 1 12 7.873786 10.286523
10483 22.555556 18.230689 71 1.623958 17 694 13 74 406 7.234273 53.468575 89 297.047637 17 8 40.190406 50.151099 0 1 13 9.774648 12.269506
10484 21.555556 17.130941 285 1.531051 18 2745 7 69 388 6.649600 50.746591 76 281.925504 18 8 36.942225 41.500336 0 1 12 9.631579 12.258376
10485 22.166667 18.586883 70 1.623958 14 653 11 74 399 7.234273 52.408089 85 291.156050 14 8 40.190406 47.465301 0 1 13 9.328571 12.271595
10486 21.555556 17.295543 315 1.531051 18 2671 11 70 388 6.765971 50.746591 74 317.166192 18 8 42.287322 45.214206 0 1 12 8.479365 12.295129
10487 21.722222 18.094829 104 1.531051 19 852 11 73 391 7.116783 51.199115 85 319.994471 19 8 44.479893 53.398463 0 1 12 8.192308 12.021677
10488 21.444444 18.577831 282 1.531051 16 2490 11 74 386 7.234273 50.445165 78 315.282282 16 8 45.214206 48.168130 0 1 12 8.829787 13.196796
10489 21.611111 18.574591 69 1.531051 16 659 11 74 389 7.234273 50.897381 88 282.763227 16 8 40.190406 49.477741 0 1 12 9.550725 13.207964
10490 20.888889 16.712899 316 1.439096 18 2655 8 68 376 6.533519 48.941168 72 305.882298 18 8 40.834495 43.747291 0 1 12 8.401899 12.238397
10491 21.444444 16.354484 72 1.531051 18 644 11 67 386 6.417732 50.445165 77 315.282282 18 7 40.110826 47.427193 0 1 12 8.944444 12.565262
10492 20.388889 16.367783 262 1.439096 18 2173 11 67 367 6.417732 47.592114 70 297.450715 18 7 40.110826 42.287322 0 1 11 8.293893 12.958591
10493 20.166667 16.540355 72 1.439096 16 607 11 67 363 6.417732 46.993946 77 293.712161 16 7 40.110826 47.427193 0 1 11 8.430556 12.644527
10494 19.444444 15.885781 304 1.348141 14 2132 11 64 350 6.072180 45.056037 68 321.828836 14 7 43.372717 46.667995 0 1 11 7.059603 11.466179
10495 20.555556 15.966013 68 1.439096 14 585 11 66 370 6.302244 48.041314 74 300.258210 14 7 39.389023 45.214206 0 1 12 8.602941 12.102673
10496 21.333333 16.299284 274 1.531051 19 2111 11 67 384 6.417732 50.143947 75 358.171048 19 7 45.840944 52.514525 0 1 12 7.704380 11.066662
10497 22.388889 17.842331 68 1.623958 21 654 11 72 403 6.999567 53.013783 79 294.521016 21 8 38.886481 43.476151 0 1 13 9.761194 12.231705
10498 21.666667 17.262677 327 1.531051 18 2956 8 70 390 6.765971 51.048222 76 283.601236 18 8 37.588730 41.500336 0 1 12 9.474359 12.774398
10499 22.777778 17.303036 70 1.623958 20 678 12 72 410 6.999567 54.075653 79 300.420295 20 8 38.886481 43.476151 0 1 13 9.826087 12.679959
10500 21.388889 15.553274 275 1.531051 18 2615 12 65 385 6.187058 50.294530 72 279.414055 18 8 34.372545 38.886481 0 1 12 9.509091 12.673340
10501 21.388889 16.017833 70 1.531051 15 706 12 66 385 6.302244 50.294530 77 251.472650 15 8 31.511218 37.941754 0 1 12 10.085714 12.846059
10502 21.722222 16.705972 320 1.531051 17 3031 8 68 391 6.533519 51.199115 77 284.439530 17 8 36.297329 42.157505 0 1 12 9.840909 12.524159
10503 23.111111 17.854003 71 1.717774 18 667 11 73 416 7.116783 54.987732 89 305.487398 18 8 39.537682 50.151099 0 1 13 9.528571 12.205059
10504 22.666667 18.113838 271 1.623958 22 2491 12 73 408 7.116783 53.772016 84 298.733422 22 8 39.537682 46.797082 0 1 13 9.191882 12.115987
10505 22.666667 17.931970 70 1.623958 19 661 12 74 408 7.234273 53.772016 89 298.733422 19 8 40.190406 50.151099 0 1 13 9.865672 12.265588
10506 23.500000 18.068542 307 1.717774 19 3181 11 74 423 7.234273 56.054009 79 280.270046 19 8 36.171365 39.128536 0 1 14 10.361564 11.981917
10507 23.833333 17.702009 67 1.717774 18 717 12 73 429 7.116783 56.969807 85 284.849034 18 8 35.583914 42.718771 0 1 14 10.701493 12.080594
10508 23.555556 18.361258 265 1.717774 18 2742 12 75 424 7.352033 56.206525 82 281.032623 18 8 36.760167 40.918165 0 1 14 10.627907 12.284149
10509 22.333333 18.351506 196 1.623958 16 1898 8 74 402 7.234273 52.862285 91 293.679359 16 7 40.190406 51.501547 0 1 13 9.885417 11.791036
10510 22.000000 17.207879 286 1.623958 16 2375 11 70 396 6.765971 51.954344 77 324.714653 16 7 42.287322 47.427193 0 1 12 8.304196 11.482509
10511 23.388889 16.964469 100 1.717774 17 1084 11 71 421 6.882628 55.749120 86 278.745602 17 8 34.413141 43.321345 0 1 13 10.949495 12.050712
10512 22.833333 15.355962 275 1.623958 17 3226 6 65 411 6.187058 54.227545 73 225.948104 17 8 25.779409 29.653262 0 1 13 12.455598 12.461561
10513 23.944444 17.186792 70 1.717774 18 847 12 72 431 6.999567 57.275447 80 238.647695 18 8 29.164861 33.103195 0 1 14 12.275362 12.243761
10514 22.388889 15.503186 321 1.623958 20 3260 13 66 403 6.302244 53.013783 71 265.068914 20 8 31.511218 34.413141 0 1 13 10.155763 11.798967
10515 26.111111 17.368199 129 2.004298 21 1423 14 66 470 6.302244 63.271511 75 287.597777 21 8 28.646562 33.418334 0 1 15 11.031008 12.125275
10516 21.833333 14.461635 278 1.531051 22 2768 9 62 393 5.843367 51.501054 65 286.116969 22 8 32.463151 34.372545 0 1 12 9.956835 12.543949
10517 22.722222 17.364733 137 1.623958 22 1372 11 71 409 6.882628 53.923810 85 269.619050 22 8 34.413141 42.718771 0 1 13 10.014599 11.939009
10518 22.444444 17.445860 308 1.623958 19 2967 7 70 404 6.765971 53.165331 79 265.826653 19 8 33.829857 39.128536 0 1 13 10.266436 12.124853
10519 22.388889 17.272775 134 1.623958 14 1350 11 71 403 6.882628 53.013783 91 265.068914 14 8 34.413141 46.351392 0 1 13 10.150376 12.565914
10520 21.000000 15.641824 257 1.531051 14 2599 12 65 378 6.187058 49.241546 69 246.207731 14 8 30.935291 33.248002 0 1 12 10.112840 12.963842
10521 21.388889 16.042094 69 1.531051 15 659 12 67 385 6.417732 50.294530 76 279.414055 15 7 35.654068 41.500336 0 1 12 9.984848 11.970282
10522 20.722222 14.965908 309 1.439096 17 2825 9 62 373 5.843367 48.490999 72 269.394441 17 7 32.463151 38.886481 0 1 12 9.741379 12.521100
10523 33.000000 46.091696 138 2.698607 19 1529 12 212 594 25.169312 82.743446 162 376.106571 19 8 114.405965 83.472639 0 6 20 11.160584 14.950152
10524 20.055556 14.860358 286 1.439096 22 2416 6 62 361 5.843367 46.695191 64 291.844946 22 8 36.521045 37.951127 0 1 11 8.948148 13.003315
10525 19.947368 14.299333 102 1.348141 18 918 11 61 379 5.729442 49.391815 71 274.398971 18 8 31.830233 38.236823 0 1 12 9.089109 12.535177
10526 20.166667 14.268263 311 1.439096 17 2393 12 61 363 5.729442 46.993946 67 335.671041 17 7 40.924585 45.840944 0 1 11 7.694534 12.208792
10527 21.277778 16.047864 70 1.531051 17 630 13 66 383 6.302244 49.993416 76 277.741198 17 7 35.012465 41.500336 0 1 12 9.402985 12.909628
10528 20.555556 15.695796 264 1.439096 19 2417 10 64 370 6.072180 48.041314 74 266.896187 19 7 33.734335 40.190406 0 1 12 9.706827 13.395078
10529 21.111111 16.444820 67 1.531051 16 601 12 67 380 6.417732 49.542136 78 275.234090 16 7 35.654068 42.816116 0 1 12 9.106061 12.387835
10530 19.722222 16.649343 310 1.348141 16 2481 7 66 355 6.302244 45.800263 73 286.251643 16 7 39.389023 44.479893 0 1 11 8.525773 12.965266
10531 21.277778 15.912279 69 1.531051 20 634 12 66 383 6.302244 49.993416 80 277.741198 20 8 35.012465 44.137594 0 1 12 9.323529 12.726121
10532 20.555556 14.803236 279 1.439096 22 2401 12 62 370 5.843367 48.041314 67 300.258210 22 8 36.521045 40.110826 0 1 12 8.605735 12.738145
10533 20.222222 14.699038 68 1.439096 20 616 12 62 364 5.843367 47.143406 72 261.907809 20 8 32.463151 38.886481 0 1 11 9.476923 12.787142
10534 20.777778 14.964980 305 1.439096 23 2475 11 63 374 5.957615 48.641002 65 304.006263 23 7 37.235094 38.669114 0 1 12 8.653846 12.357825
10535 21.944444 15.654152 104 1.531051 21 932 13 66 395 6.302244 51.803197 79 287.795539 21 8 35.012465 43.476151 0 1 12 9.048544 12.012436
10536 20.722222 16.271330 273 1.439096 22 2408 7 66 373 6.302244 48.490999 69 269.394441 22 8 35.012465 36.942225 0 1 12 9.369650 13.061048
10537 20.944444 16.571301 69 1.439096 20 597 12 68 377 6.533519 49.091330 79 306.820815 20 8 40.834495 48.910670 0 1 12 8.779412 12.486281
10538 21.166667 17.263481 314 1.531051 22 2517 12 70 381 6.765971 49.692510 73 310.578189 22 8 42.287322 44.479893 0 1 12 8.015924 12.207719
10539 22.000000 16.822604 72 1.623958 23 641 12 69 396 6.649600 51.954344 80 324.714653 23 7 41.560003 49.654793 0 1 12 8.902778 12.579922
10540 21.333333 16.292466 261 1.531051 24 2214 11 67 384 6.417732 50.143947 70 313.399667 24 7 40.110826 42.287322 0 1 12 8.482759 11.363916
10541 20.944444 15.942509 96 1.439096 22 771 9 67 377 6.417732 49.091330 79 306.820815 22 7 40.110826 48.910670 0 1 12 8.380435 10.362812
