#1-Window 2-avg_peers 3-std_peers 4-replied_queries 5-required_queries_avg_LNUMWANT 6-monitors 7-obtained_peers 8-min_peers 9-max_peers 10-sum_peer 11-required_queries_max_LNUMWANT 12-required_queries_sum_LNUMWANT 13-peers_uniques 14-required_queries_sum_avg_peers 15-obtained_monitors 16-obtained_sentinels 17-required_queries_max_avg_peers 18-required_queries_unique_peers_avg_peers 19-required_queries_avg_L200 20-required_queries_max_L200 21-required_queries_sum_L200  22-obtained_peers_avg 23-obtained_peers_std
4238 42.142857 25.244114 114 3.634464 18 3812 19 79 295 7.825707 36.968721 80 56.013214 18 9 11.857132 12.037526 0 1 9 33.438596 23.453962
4239 42.857143 22.541572 102 3.634464 20 2685 22 76 300 7.470061 37.695983 69 72.492276 20 10 14.365501 12.787693 0 1 9 26.323529 21.191546
4240 41.571429 22.102729 113 3.528405 21 3075 22 74 291 7.234273 36.388131 72 67.385428 21 11 13.396802 12.962160 0 1 9 27.212389 21.599923
4241 39.428571 21.888400 120 3.317764 18 3057 21 71 276 6.882628 34.220837 64 68.441674 18 9 13.765256 12.144361 0 1 8 25.475000 21.317427
4242 37.857143 21.931247 111 3.109174 17 3241 18 69 265 6.649600 32.641805 63 56.278974 17 10 11.464828 10.271750 0 1 8 29.198198 20.605614
4243 39.857143 23.258968 105 3.317764 21 2566 19 73 279 7.116783 34.653019 63 72.193790 21 10 14.826631 12.411698 0 1 8 24.438095 20.966151
4244 37.285714 22.416284 144 3.109174 15 3484 17 71 261 6.882628 32.069856 66 66.812200 15 10 14.338809 13.129674 0 1 8 24.194444 20.226934
4245 39.142857 21.202618 106 3.317764 19 2895 21 69 274 6.649600 33.933078 63 62.839033 19 11 12.314075 11.032620 0 1 8 27.311321 21.346805
4246 39.142857 19.960164 138 3.317764 18 3436 21 67 274 6.417732 33.933078 66 70.693912 18 10 13.370275 13.129674 0 1 8 24.898551 20.464635
4247 37.714286 20.933325 108 3.109174 15 2788 18 66 264 6.302244 32.498704 60 64.997407 15 9 12.604487 11.231689 0 1 8 25.814815 20.401592
4248 38.714286 19.009128 152 3.213206 15 3917 17 65 271 6.187058 33.501987 65 67.003974 15 10 12.374116 12.374116 0 1 8 25.769737 20.379450
4249 36.857143 19.686316 108 3.005683 19 2668 19 65 258 6.187058 31.641698 62 65.920204 19 10 12.889705 12.173682 0 1 7 24.703704 18.916610
4250 37.714286 21.062589 151 3.109174 18 3630 19 68 264 6.533519 32.498704 65 67.705633 18 10 13.611498 12.889705 0 1 8 24.039735 19.360943
4251 37.428571 19.790742 84 3.109174 18 2407 20 66 262 6.302244 32.212729 62 57.522730 18 9 11.254007 10.434584 0 1 8 28.654762 20.415618
4252 37.571429 17.475347 150 3.109174 21 3572 20 64 263 6.072180 32.355678 62 70.338431 21 10 13.200392 12.702972 0 1 8 23.813333 18.276173
4253 36.142857 18.581316 115 3.005683 19 2549 20 63 253 5.957615 30.929655 57 70.294672 19 9 13.540034 11.993352 0 1 7 22.165217 18.811158
4254 36.571429 17.726954 152 3.005683 18 3377 21 62 256 5.843367 31.356646 58 71.265105 18 10 13.280380 12.249217 0 1 7 22.217105 18.170580
4255 34.428571 19.077714 116 2.800383 18 2481 17 61 241 5.729442 29.228894 57 69.592604 18 9 13.641528 12.564464 0 1 7 21.387931 18.636159
4256 36.285714 18.797525 139 3.005683 17 3075 19 63 254 5.957615 31.071907 62 70.617971 17 10 13.540034 13.280380 0 1 7 22.122302 18.293947
4257 34.250000 21.117232 136 2.800383 20 2761 13 68 274 6.533519 33.933078 60 84.832694 20 9 16.333798 14.039611 0 1 8 20.301471 19.022943
4258 36.857143 19.164167 144 3.005683 16 3278 18 65 258 6.187058 31.641698 61 71.912950 16 10 14.061496 13.021459 0 1 7 22.763889 19.893112
4259 34.428571 19.055237 119 2.800383 18 2631 18 61 241 5.729442 29.228894 56 66.429304 18 9 13.021459 11.738286 0 1 7 22.109244 19.731726
4260 33.857143 18.527420 144 2.698607 15 2968 17 60 237 5.615844 28.664600 57 71.661501 15 10 14.039611 13.192688 0 1 7 20.611111 18.772435
4261 35.000000 18.431340 120 2.902747 18 2619 18 61 245 5.729442 29.794515 55 70.939322 18 9 13.641528 12.030889 0 1 7 21.825000 18.331513
4262 37.000000 18.852813 128 3.109174 16 2854 20 64 259 6.072180 31.784340 59 72.237137 16 10 13.800410 12.505865 0 1 7 22.296875 18.577691
4263 37.142857 20.670397 109 3.109174 22 2471 19 67 260 6.417732 31.927060 58 72.561499 22 9 14.585755 12.249217 0 1 7 22.669725 19.412497
4264 38.428571 19.616736 147 3.213206 16 3419 21 67 269 6.417732 33.214961 60 72.206438 16 11 13.951592 12.208358 0 1 8 23.258503 19.015600
4265 34.857143 17.007801 120 2.800383 17 2510 20 60 244 5.615844 29.652987 52 74.132466 17 10 14.039611 11.798914 0 1 7 20.916667 16.677621
4266 33.000000 16.335763 148 2.698607 16 3099 18 57 231 5.277075 27.820699 53 69.551747 16 10 13.192688 12.075816 0 1 6 20.939189 16.861209
4267 36.571429 18.445728 99 3.005683 22 2076 19 64 256 6.072180 31.356646 53 78.391616 22 10 15.180451 12.075816 0 1 7 20.969697 16.770257
4268 35.428571 15.258320 124 2.902747 16 2632 22 58 248 5.389655 30.219590 55 71.951404 16 10 12.832513 12.030889 0 1 7 21.225806 16.582559
4269 33.285714 15.718181 111 2.698607 18 2175 18 56 233 5.164846 28.101657 51 73.951729 18 9 13.591699 12.129446 0 1 7 19.594595 15.363100
4270 32.000000 16.767315 119 2.597437 15 2839 17 56 224 5.164846 26.840093 52 58.348028 15 10 11.227925 10.259925 0 1 6 23.857143 16.699160
4271 32.571429 14.321384 85 2.597437 17 1834 20 53 228 4.830327 27.399912 50 65.237886 17 10 11.500778 10.712394 0 1 6 21.576471 15.505882
4272 32.571429 15.646608 148 2.597437 15 2958 18 55 228 5.052973 27.399912 52 72.105032 15 10 13.297299 12.419910 0 1 6 19.986486 16.287114
4273 33.285714 17.790160 111 2.698607 20 2325 18 60 233 5.615844 28.101657 50 70.254143 20 11 14.039611 11.248013 0 1 7 20.945946 16.876786
4274 33.428571 17.426229 140 2.698607 19 2853 17 59 234 5.502580 28.242265 51 70.605663 19 11 13.756451 11.522974 0 1 7 20.378571 16.483094
4275 35.000000 17.071279 115 2.902747 21 2231 19 60 245 5.615844 29.794515 51 78.406619 21 10 14.778538 12.129446 0 1 7 19.400000 16.076340
4276 34.000000 16.750267 130 2.800383 19 2760 19 59 238 5.502580 28.805548 51 68.584638 19 10 13.101382 10.974261 0 1 7 21.230769 15.497662
4277 34.142857 16.982584 102 2.800383 22 1820 20 60 239 5.615844 28.946580 49 85.136999 22 11 16.517190 12.910651 0 1 7 17.843137 15.471508
4278 34.714286 18.729002 127 2.800383 21 2751 18 63 243 5.957615 29.511540 54 70.265571 21 10 14.184798 11.765392 0 1 7 21.661417 17.560344
4279 35.000000 18.935982 113 2.902747 18 2432 19 64 245 6.072180 29.794515 53 70.939322 18 10 14.457572 11.500778 0 1 7 21.522124 17.371575
4280 33.714286 17.144048 123 2.698607 19 2863 17 59 236 5.502580 28.523737 54 62.008124 19 11 11.962131 10.742315 0 1 7 23.276423 17.235009
4281 34.333333 16.709944 78 2.800383 18 1932 16 57 206 5.277075 24.338970 49 50.706188 18 8 10.993906 9.145044 0 1 6 24.769231 16.640176
4282 34.500000 15.766526 106 2.800383 20 2498 17 55 207 5.052973 24.477121 49 53.211132 20 10 10.984725 9.542655 0 1 6 23.566038 15.488900
4283 38.200000 15.038617 79 3.213206 22 1734 21 56 191 5.164846 22.278640 46 53.044380 22 9 12.297252 9.674648 0 1 5 21.949367 14.708904
4284 31.428571 15.954016 112 2.496892 19 2230 16 55 220 5.052973 26.281703 49 69.162375 19 11 13.297299 11.551635 0 1 6 19.910714 14.426881
4285 32.857143 14.922931 98 2.597437 21 1724 19 55 230 5.052973 27.680350 45 81.412793 21 10 14.861687 11.633686 0 1 6 17.591837 14.439060
4286 32.571429 13.102422 120 2.597437 23 2495 17 51 228 4.609189 27.399912 46 68.499780 23 10 11.522974 10.158381 0 1 6 20.791667 14.881138
4287 34.714286 11.876920 94 2.800383 27 1751 23 52 243 4.719566 29.511540 43 81.976500 27 10 13.109905 10.391663 0 1 7 18.627660 13.757771
4288 33.428571 13.875540 121 2.698607 21 2512 20 53 234 4.830327 28.242265 46 70.605663 21 11 12.075816 10.158381 0 1 7 20.760331 15.503678
4289 34.714286 16.696572 87 2.800383 19 1908 19 59 243 5.502580 29.511540 47 70.265571 19 10 13.101382 9.932586 0 1 7 21.931034 15.720104
4290 36.142857 17.827976 121 3.005683 22 2743 18 62 253 5.843367 30.929655 49 70.294672 22 10 13.280380 9.976412 0 1 7 22.669421 16.117025
4291 36.000000 18.189479 88 3.005683 23 2185 20 63 252 5.957615 30.787483 49 64.140589 23 9 12.411698 9.145044 0 1 7 24.829545 15.794290
4292 36.000000 16.570197 123 3.005683 20 3006 21 60 252 5.615844 30.787483 50 64.140589 20 10 11.699676 9.373344 0 1 7 24.439024 15.663715
4293 38.428571 14.509673 95 3.213206 27 2111 21 60 269 5.615844 33.214961 46 75.488548 27 10 12.763283 9.234892 0 1 8 22.221053 15.343903
4294 37.428571 13.937177 108 3.109174 23 2614 19 57 262 5.277075 32.212729 46 67.109852 23 11 10.993906 8.465317 0 1 8 24.203704 15.957559
4295 36.714286 14.229891 107 3.005683 21 2302 19 57 257 5.277075 31.499133 48 74.997936 21 9 12.564464 10.191536 0 1 7 21.514019 15.836409
4296 33.375000 17.520970 105 2.698607 25 2440 6 59 267 5.502580 32.928233 51 71.583116 25 11 11.962131 10.019977 0 1 8 23.238095 17.424954
4297 38.571429 17.335819 104 3.213206 22 2412 21 64 270 6.072180 33.358437 50 72.518341 22 11 13.200392 9.780881 0 1 8 23.192308 16.803203
4298 38.125000 17.863633 130 3.213206 25 3328 22 67 305 6.417732 38.424912 59 76.849824 25 10 12.835464 11.005161 0 1 9 25.600000 16.638972
4299 39.250000 18.719976 134 3.317764 25 3237 22 69 314 6.649600 39.741097 58 82.793952 25 10 13.853334 11.228449 0 1 9 24.156716 16.796790
4300 42.571429 19.984688 57 3.634464 22 1682 24 72 298 6.999567 37.404877 63 64.491167 22 10 12.068218 10.271750 0 1 9 29.508772 19.859262
4301 36.875000 18.943584 97 3.005683 24 2518 21 67 295 6.417732 36.968721 63 73.937443 24 9 12.835464 11.915230 0 1 9 25.958763 17.813419
4302 41.142857 19.037021 128 3.528405 23 3687 22 69 288 6.649600 35.953409 65 64.202516 23 10 11.874286 11.048318 0 1 8 28.804688 18.313698
4303 41.428571 18.492138 100 3.528405 21 2791 21 68 290 6.533519 36.243154 61 67.116953 21 10 12.099110 10.610078 0 1 9 27.910000 16.480956
4304 37.875000 18.009980 129 3.109174 20 3290 20 67 303 6.417732 38.133142 67 76.266284 20 11 12.835464 12.835464 0 1 9 25.503876 16.591360
4305 37.875000 14.330365 108 3.109174 27 2676 22 60 303 5.615844 38.133142 59 79.444046 27 10 11.699676 11.463709 0 1 9 24.777778 14.255820
4306 41.750000 13.926144 115 3.528405 25 3034 25 64 334 6.072180 42.684217 68 82.085034 25 11 11.677270 12.564460 0 1 10 26.382609 13.409006
4307 39.250000 14.847138 110 3.317764 25 2868 20 62 314 5.843367 39.741097 58 76.425187 25 10 11.237245 10.364722 0 1 9 26.072727 14.138734
4308 36.750000 16.805877 135 3.005683 25 2975 8 59 294 5.502580 36.823471 59 83.689708 25 10 12.505865 12.505865 0 1 9 22.037037 16.621453
4309 34.750000 15.147194 131 2.800383 24 2712 16 57 278 5.277075 34.508886 54 86.272216 24 10 13.192688 12.353662 0 1 8 20.702290 13.925480
4310 35.875000 13.842304 155 2.902747 19 2985 21 56 287 5.164846 35.808640 56 94.233263 19 11 13.591699 13.591699 0 1 8 19.258065 12.998183
4311 38.625000 15.628000 114 3.213206 23 2465 24 63 309 5.957615 39.009237 57 92.879135 23 11 14.184798 12.564464 0 1 9 21.622807 13.476679
4312 36.500000 16.748134 137 3.005683 19 3262 20 62 292 5.843367 36.533176 60 79.419948 19 11 12.702972 12.208358 0 1 9 23.810219 15.474742
4313 38.375000 16.370228 111 3.213206 23 2656 21 64 307 6.072180 38.716944 58 84.167269 23 10 13.200392 11.716642 0 1 9 23.927928 15.270363
4314 40.000000 16.163230 146 3.422834 24 3341 20 62 320 5.843367 40.621429 64 92.321431 24 11 13.280380 13.800410 0 1 10 22.883562 15.920827
4315 45.142857 17.995464 103 3.955453 23 3072 24 69 316 6.649600 40.034289 71 69.024635 23 10 11.464828 11.866600 0 1 10 29.825243 18.144740
4316 42.000000 17.542805 132 3.634464 22 3942 23 66 336 6.302244 42.979871 73 74.103226 22 11 10.865937 12.270315 0 1 10 29.863636 18.380562
4317 46.125000 18.870860 118 4.063352 26 3459 26 74 369 7.234273 47.891526 71 82.571597 26 10 12.472884 11.866600 1 1 11 29.313559 18.652804
4318 39.625000 20.981763 123 3.317764 26 3000 10 73 317 7.116783 40.180979 65 83.710374 26 11 14.826631 12.889705 0 1 10 24.390244 18.937911
4319 41.125000 17.989146 121 3.528405 26 3090 24 71 329 6.882628 41.946134 66 83.892268 26 9 13.765256 12.604487 0 1 10 25.537190 18.689742
4320 39.750000 16.909687 124 3.317764 20 3057 21 67 318 6.417732 40.327733 68 84.016111 20 10 13.370275 13.611498 0 1 10 24.653226 16.797198
4321 37.571429 17.095172 92 3.109174 23 2170 18 62 263 5.843367 32.355678 62 70.338431 23 10 12.702972 12.702972 0 1 8 23.586957 16.078714
4322 36.125000 16.691596 131 3.005683 18 3195 19 63 289 5.957615 36.098247 65 75.204681 18 10 12.411698 12.889705 0 1 9 24.389313 15.017330
4323 34.125000 19.617833 102 2.800383 22 2474 12 66 273 6.302244 33.789307 57 70.394390 22 11 13.129674 10.993906 0 1 8 24.254902 19.393089
4324 38.125000 17.524536 142 3.213206 22 3318 23 67 305 6.417732 38.424912 62 83.532417 22 11 13.951592 12.702972 0 1 9 23.366197 17.457989
4325 40.625000 18.620805 109 3.422834 27 2893 21 70 325 6.765971 41.356760 63 79.532231 27 10 13.011484 11.456952 0 1 10 26.541284 15.583178
4326 39.750000 18.136634 135 3.317764 25 3144 20 69 318 6.649600 40.327733 65 87.668985 25 11 14.455653 13.450126 0 1 10 23.288889 16.046168
4327 37.500000 14.080128 106 3.109174 21 2737 22 57 300 5.277075 37.695983 62 75.391967 21 10 10.554150 11.686734 0 1 9 25.820755 14.435803
4328 37.125000 14.751589 133 3.109174 20 3565 20 58 297 5.389655 37.259424 67 71.652739 20 10 10.364722 12.341793 0 1 9 26.804511 15.385502
4329 38.428571 16.800146 107 3.213206 24 2915 16 59 269 5.502580 33.214961 61 61.509188 24 10 10.189964 10.610078 0 1 8 27.242991 15.276175
4330 35.750000 16.588776 137 2.902747 15 3375 18 58 286 5.389655 35.663941 62 74.299877 15 11 11.228449 12.173682 0 1 8 24.635036 16.327790
4331 35.750000 14.609500 113 2.902747 25 2508 21 56 286 5.164846 35.663941 52 81.054411 25 11 11.738286 10.726286 0 1 8 22.194690 14.329164
4332 34.750000 14.376630 153 2.800383 17 3430 18 55 278 5.052973 34.508886 56 78.429287 17 10 11.484031 11.738286 0 1 8 22.418301 15.532641
4333 35.875000 15.349572 125 2.902747 21 2482 19 57 287 5.277075 35.808640 57 94.233263 21 10 13.887040 13.887040 0 1 8 19.856000 14.656441
4334 35.500000 14.577380 144 2.902747 18 3363 19 55 284 5.052973 35.374753 59 76.901636 18 10 10.984725 11.962131 0 1 8 23.354167 15.634483
4335 36.125000 14.936846 129 3.005683 24 2636 19 57 289 5.277075 36.098247 55 90.245618 24 9 13.192688 12.632434 0 1 9 20.434109 15.783833
4336 35.375000 15.547809 149 2.902747 16 3312 19 57 283 5.277075 35.230264 59 80.068782 16 10 11.993352 12.505865 0 1 8 22.228188 14.707493
4337 32.375000 14.044016 126 2.597437 19 2434 17 50 259 4.499205 31.784340 51 83.643000 19 10 11.840014 12.129446 0 1 7 19.317460 13.294975
4338 34.750000 15.417117 167 2.800383 17 3467 18 56 278 5.164846 34.508886 54 86.272216 17 10 12.912114 12.353662 0 1 8 20.760479 15.262262
4339 34.500000 14.857658 134 2.800383 21 2790 18 55 276 5.052973 34.220837 52 85.552093 21 9 12.632434 11.798914 0 1 8 20.820896 14.937107
4340 34.750000 13.423394 166 2.800383 21 3443 20 53 278 4.830327 34.508886 54 86.272216 21 10 12.075816 12.353662 0 1 8 20.740964 15.191917
4341 35.500000 15.411035 139 2.902747 19 3121 20 56 284 5.164846 35.374753 57 80.397165 19 9 11.738286 11.993352 0 1 8 22.453237 15.937027
4342 35.750000 15.409007 168 2.902747 16 3705 19 55 286 5.052973 35.663941 58 81.054411 16 10 11.484031 12.249217 0 1 8 22.053571 15.183112
4343 35.250000 15.896147 134 2.902747 18 3004 19 57 282 5.277075 35.085846 58 79.740560 18 9 11.993352 12.249217 0 1 8 22.417910 16.190240
4344 35.875000 16.714047 164 2.902747 14 3797 20 57 287 5.277075 35.808640 62 77.844870 14 10 11.471902 12.702972 0 1 8 23.152439 17.387827
4345 35.250000 18.314953 139 2.902747 20 3337 17 59 282 5.502580 35.085846 63 73.095513 20 9 11.463709 12.411698 0 1 8 24.007194 18.062042
4346 36.875000 18.196411 167 3.005683 14 3957 19 59 295 5.502580 36.968721 71 80.366786 14 10 11.962131 14.962235 0 1 9 23.694611 18.025502
4347 35.875000 17.842628 132 2.902747 21 3071 18 59 287 5.502580 35.808640 60 77.844870 21 10 11.962131 12.208358 0 1 8 23.265152 17.084398
4348 35.250000 16.292253 160 2.902747 14 3666 18 56 282 5.164846 35.085846 62 79.740560 14 10 11.738286 13.280380 0 1 8 22.912500 16.359778
4349 34.250000 17.246376 140 2.800383 17 3094 17 58 274 5.389655 33.933078 62 77.120631 17 10 12.249217 13.280380 0 1 8 22.100000 17.256593
4350 33.875000 17.054600 155 2.698607 14 3541 17 58 271 5.389655 33.501987 66 76.140879 14 10 12.249217 14.323281 0 1 8 22.845161 17.757921
4351 32.625000 16.695340 138 2.597437 16 2861 16 54 261 4.941465 32.069856 58 80.174640 16 9 12.353662 13.474138 0 1 8 20.731884 16.679650
4352 34.250000 14.847138 163 2.800383 14 3470 19 55 274 5.052973 33.933078 58 80.793042 14 9 12.030889 12.832513 0 1 8 21.288344 16.061891
4353 35.375000 16.162747 139 2.902747 18 3073 17 55 283 5.052973 35.230264 57 80.068782 18 9 11.484031 11.993352 0 1 8 22.107914 17.310408
4354 35.125000 17.652461 165 2.902747 15 3630 17 62 281 5.843367 34.941499 58 79.412499 15 10 13.280380 12.249217 0 1 8 22.000000 17.359654
4355 34.500000 16.484842 137 2.800383 21 2882 16 57 276 5.277075 34.220837 55 81.478184 21 9 12.564464 12.030889 0 1 8 21.036496 16.746896
4356 31.625000 15.329200 167 2.496892 13 3358 16 54 253 4.941465 30.929655 56 77.324139 13 10 12.353662 12.912114 0 1 7 20.107784 15.675997
4357 32.625000 15.459119 140 2.597437 18 2817 18 56 261 5.164846 32.069856 55 80.174640 18 9 12.912114 12.632434 0 1 8 20.121429 15.877868
4358 32.250000 15.610493 162 2.597437 14 3175 16 53 258 4.830327 31.641698 56 83.267626 14 10 12.711386 13.591699 0 1 7 19.598765 15.379745
4359 33.125000 18.016919 127 2.698607 18 2798 15 58 265 5.389655 32.641805 56 74.185920 18 9 12.249217 11.738286 0 1 8 22.031496 17.177140
4360 33.375000 16.807271 168 2.698607 15 3604 17 56 267 5.164846 32.928233 57 78.400555 15 10 12.297252 12.564464 0 1 8 21.452381 17.723004
4361 33.000000 17.585505 124 2.698607 20 2837 15 57 264 5.277075 32.498704 56 73.860690 20 9 11.993352 11.738286 0 1 8 22.879032 17.693444
4362 33.625000 18.213577 168 2.698607 15 3663 15 61 269 5.729442 33.214961 57 79.083241 15 10 13.641528 12.564464 0 1 8 21.803571 18.154187
4363 34.625000 16.131782 127 2.800383 21 2871 17 59 277 5.502580 34.364826 54 78.101877 21 9 12.505865 11.230602 0 1 8 22.606299 17.270501
4364 33.125000 17.723131 164 2.698607 15 3299 16 60 265 5.615844 32.641805 53 81.604512 15 9 14.039611 12.075816 0 1 8 20.115854 16.699423
4365 33.375000 16.977467 132 2.698607 20 2816 17 57 267 5.277075 32.928233 50 78.400555 20 10 12.564464 10.712394 0 1 8 21.333333 16.534476
4366 33.125000 16.096875 151 2.698607 16 3181 16 57 265 5.277075 32.641805 54 77.718583 16 10 12.564464 11.765392 0 1 8 21.066225 16.675583
4367 33.625000 17.499554 122 2.698607 19 2592 16 56 269 5.164846 33.214961 53 79.083241 19 9 12.297252 11.500778 0 1 8 21.245902 17.080480
4368 33.625000 17.348901 164 2.698607 17 3389 16 59 269 5.502580 33.214961 56 83.037403 17 10 13.756451 12.912114 0 1 8 20.664634 16.217003
4369 33.500000 15.580436 132 2.698607 20 2661 18 57 268 5.277075 33.071560 50 82.678900 20 9 13.192688 11.248013 0 1 8 20.159091 15.620417
4370 32.625000 14.873950 144 2.597437 16 2948 17 54 261 4.941465 32.069856 50 80.174640 16 10 12.353662 11.248013 0 1 8 20.472222 15.201400
4371 32.875000 14.869747 114 2.597437 19 2449 16 54 263 4.941465 32.355678 47 77.037329 19 10 11.765392 9.932586 0 1 8 21.482456 15.314958
4372 33.375000 13.508678 139 2.698607 19 2943 17 53 267 4.830327 32.928233 48 78.400555 19 10 11.500778 10.191536 0 1 8 21.172662 15.022730
4373 34.000000 14.106736 138 2.800383 25 2695 16 54 272 4.941465 33.645610 48 88.541080 25 10 13.003855 11.264330 0 1 8 19.528986 15.022298
4374 33.750000 14.838716 126 2.698607 18 3008 18 52 270 4.719566 33.358437 50 72.518341 18 10 10.259925 9.780881 0 1 8 23.873016 14.844156
4375 33.750000 16.746268 130 2.698607 23 2726 16 55 270 5.052973 33.358437 48 83.396092 23 9 12.632434 10.701113 0 1 8 20.969231 15.348735
4376 34.125000 16.328177 151 2.800383 17 3233 16 55 273 5.052973 33.789307 48 80.450732 17 10 12.030889 10.191536 0 1 8 21.410596 15.564551
4377 34.500000 16.378339 129 2.800383 22 2636 16 56 276 5.164846 34.220837 50 85.552093 22 10 12.912114 11.248013 0 1 8 20.434109 15.544806
4378 31.625000 14.957753 160 2.496892 18 2897 17 51 253 4.609189 30.929655 51 85.915710 18 10 12.803304 12.803304 0 1 7 18.106250 15.712494
4379 31.250000 16.406935 134 2.496892 21 2401 15 54 250 4.941465 30.503376 49 89.715812 21 9 14.533720 12.910651 0 1 7 17.917910 16.060078
4380 32.625000 16.446409 150 2.597437 16 2786 16 55 261 5.052973 32.069856 52 89.082933 16 10 14.036037 13.109905 0 1 8 18.573333 16.630232
4381 33.250000 16.122577 123 2.698607 19 2571 17 55 266 5.052973 32.784981 51 81.962454 19 11 12.632434 11.522974 0 1 8 20.902439 16.036247
4382 32.875000 15.647983 141 2.597437 19 2878 16 56 263 5.164846 32.355678 52 80.889196 19 10 12.912114 11.798914 0 1 8 20.411348 16.444219
4383 32.142857 14.525137 114 2.597437 22 1744 16 53 225 4.830327 26.979915 39 89.933050 22 10 16.101089 11.059212 0 1 6 15.298246 13.945967
4384 29.250000 12.997596 136 2.297759 21 2413 17 50 234 4.499205 28.242265 44 83.065485 21 10 13.232957 11.317643 0 1 7 17.742647 13.831973
4385 35.166667 13.921406 106 2.902747 17 2330 17 52 211 4.719566 25.030684 46 59.596866 17 9 11.237061 9.674648 0 1 6 21.981132 14.430694
4386 31.875000 13.195051 140 2.496892 23 2640 17 52 255 4.719566 31.214237 47 86.706215 23 10 13.109905 11.588017 0 1 7 18.857143 13.073731
4387 33.000000 12.884099 125 2.698607 25 2309 19 52 264 4.719566 32.498704 45 90.274177 25 9 13.109905 10.987370 0 1 8 18.472000 13.782061
4388 33.714286 15.772619 107 2.698607 18 2278 17 56 236 5.164846 28.523737 49 67.913660 18 9 12.297252 10.451479 0 1 7 21.289720 15.994748
4389 32.571429 16.774616 87 2.597437 20 1799 17 57 228 5.277075 27.399912 44 68.499780 20 10 13.192688 9.619997 0 1 6 20.678161 16.377370
4390 34.000000 17.046156 111 2.800383 18 2272 19 59 238 5.502580 28.805548 48 72.013870 18 11 13.756451 10.701113 0 1 7 20.468468 17.281881
4391 34.142857 16.974170 101 2.800383 22 1998 16 59 239 5.502580 28.946580 45 76.175210 22 11 14.480475 10.409088 0 1 7 19.782178 16.714021
4392 32.125000 20.065128 114 2.597437 24 2225 5 63 257 5.957615 31.499133 49 82.892456 24 10 15.677934 11.551635 0 1 7 19.517544 16.898683
4393 37.714286 17.318151 87 3.109174 24 2014 18 63 264 5.957615 32.498704 49 70.649356 24 9 12.951337 9.542655 0 1 8 23.149425 18.078074
4394 35.285714 16.900670 97 2.902747 21 2377 19 60 247 5.615844 30.077817 51 62.662119 21 10 11.699676 9.602478 0 1 7 24.505155 17.709060
4395 34.833333 17.695731 86 2.800383 22 2073 18 59 209 5.502580 24.753711 48 51.570231 22 10 11.463709 8.917594 0 1 6 24.104651 17.333278
4396 35.285714 18.140045 97 2.902747 25 2040 18 63 247 5.957615 30.077817 50 71.613850 25 11 14.184798 10.712394 0 1 7 21.030928 17.082851
4397 38.142857 20.552571 86 3.213206 25 1852 21 69 267 6.649600 32.928233 51 78.400555 25 11 15.832382 10.974261 0 1 8 21.534884 18.676373
4398 39.000000 18.693009 119 3.317764 24 2671 19 67 273 6.417732 33.789307 54 76.793881 24 10 14.585755 11.230602 0 1 8 22.445378 18.472645
4399 39.285714 18.903622 90 3.317764 21 2404 18 67 275 6.417732 34.076921 55 65.532541 21 11 12.341793 9.717257 0 1 8 26.711111 19.424638
4400 38.142857 18.488827 104 3.213206 23 2877 17 65 267 6.187058 32.928233 58 60.978210 23 11 11.457515 9.980843 0 1 8 27.663462 19.429661
4401 37.142857 21.523599 94 3.109174 22 2432 15 69 260 6.649600 31.927060 58 63.854119 22 10 13.299201 10.779311 0 1 7 25.872340 20.998092
4402 34.250000 22.878757 96 2.800383 24 2292 5 70 274 6.765971 33.933078 59 73.767560 24 11 14.708634 11.962131 0 1 8 23.875000 20.698354
4403 35.500000 21.794495 96 2.902747 26 2465 17 72 284 6.999567 35.374753 61 70.749506 26 10 13.999133 11.458884 0 1 8 25.677083 20.722620
4404 35.625000 20.204811 118 2.902747 22 2680 18 68 285 6.533519 35.519312 63 80.725709 22 11 14.848907 13.540034 0 1 8 22.711864 18.000048
4405 38.250000 21.654965 89 3.213206 21 2515 17 71 306 6.882628 38.570895 65 68.876599 21 9 12.290407 11.048318 0 1 9 28.258427 19.964310
4406 41.000000 21.320681 115 3.528405 22 3075 16 68 287 6.533519 35.808640 72 68.862769 22 10 12.564460 13.460705 0 1 8 26.739130 18.402782
4407 38.625000 21.742456 112 3.213206 21 3261 17 69 309 6.649600 39.009237 67 67.257304 21 9 11.464828 11.065056 0 1 9 29.116071 20.099638
4408 35.375000 21.511262 139 2.902747 20 2911 18 70 283 6.765971 35.230264 66 88.075661 20 11 16.914929 15.755609 0 1 8 20.942446 18.460446
4409 37.625000 19.473941 115 3.109174 26 2600 18 69 301 6.649600 37.841637 63 86.003719 26 10 15.112728 13.540034 0 1 9 22.608696 17.248413
4410 36.500000 17.349352 125 3.005683 22 2587 18 64 292 6.072180 36.533176 66 91.332940 22 11 15.180451 15.755609 0 1 9 20.696000 17.162855
4411 37.875000 19.502804 113 3.109174 25 2884 20 69 303 6.649600 38.133142 64 76.266284 25 10 13.299201 12.144361 0 1 9 25.522124 17.381761
4412 41.125000 21.739581 117 3.528405 19 3574 21 76 329 7.470061 41.946134 74 69.910223 19 11 12.450101 12.057122 0 1 10 30.547009 18.514718
4413 47.166667 22.828467 96 4.171686 23 2950 17 76 283 7.470061 35.230264 74 58.717107 23 10 12.450101 12.057122 1 1 8 30.729167 18.518279
