#1-Window 2-avg_peers 3-std_peers 4-replied_queries 5-required_queries_avg_LNUMWANT 6-monitors 7-obtained_peers 8-min_peers 9-max_peers 10-sum_peer 11-required_queries_max_LNUMWANT 12-required_queries_sum_LNUMWANT 13-peers_uniques 14-required_queries_sum_avg_peers 15-obtained_monitors 16-obtained_sentinels 17-required_queries_max_avg_peers 18-required_queries_unique_peers_avg_peers 19-required_queries_avg_L200 20-required_queries_max_L200 21-required_queries_sum_L200  22-obtained_peers_avg 23-obtained_peers_std
8666 475.833333 472.367236 112 64.045036 17 11999 0 1238 8565 190.624069 1650.083814 1501 750.038097 17 8 86.647304 107.682225 16 47 412 110.082569 74.887209
8667 478.555556 474.708358 149 64.509657 19 16035 0 1236 8614 190.276163 1660.506614 1563 747.975952 19 8 85.709983 111.689697 16 47 415 111.354167 75.138434
8668 475.611111 474.493313 233 64.045036 14 23367 0 1241 8561 191.146050 1649.233221 1541 800.598651 14 8 92.789345 118.458419 16 47 412 103.853333 74.914949
8669 473.444444 474.167132 137 63.735499 13 15600 0 1241 8522 191.146050 1640.941893 1486 678.075163 13 8 78.985971 96.791351 15 47 410 121.875000 77.282457
8670 473.722222 473.568346 322 63.735499 21 33493 0 1228 8527 188.885186 1642.004685 1575 760.187354 21 7 87.446845 115.785011 15 47 410 108.041935 76.552332
8671 497.058824 476.106818 68 67.460905 10 6894 0 1228 8450 188.885186 1625.644218 1447 759.646831 10 7 88.264105 106.223444 16 47 406 107.718750 76.573182
8672 479.333333 479.230633 293 64.664614 22 29377 0 1237 8628 190.450108 1663.485582 1573 799.752684 22 7 91.562552 120.066385 16 47 415 104.544484 75.769544
8673 490.222222 489.806374 109 66.371883 17 12375 0 1262 8824 194.803957 1705.238510 1557 741.408048 17 7 84.697373 107.338943 16 48 426 115.654206 76.791392
8674 491.222222 491.395242 270 66.527336 16 28658 0 1262 8842 194.803957 1709.077357 1617 769.854665 16 8 87.749530 116.043098 16 48 427 111.077519 76.096645
8675 507.000000 485.034747 99 69.020065 9 10520 0 1247 8619 192.190446 1661.570479 1518 769.245592 9 7 88.977058 111.076754 17 48 415 108.453608 75.859884
8676 475.666667 474.813999 248 64.045036 21 27119 0 1228 8562 188.885186 1649.445865 1569 749.748121 21 8 85.856903 113.192339 16 47 412 110.689796 76.127134
8677 473.777778 472.149288 149 63.735499 22 14642 0 1223 8528 188.016354 1642.217250 1519 797.192840 22 8 91.270075 116.555263 15 47 410 103.843972 74.656023
8678 474.611111 470.549695 264 63.890246 19 28457 0 1215 8543 186.627074 1645.406012 1584 728.055757 19 7 82.578351 111.373982 15 46 411 113.374502 75.917884
8679 474.055556 468.710106 154 63.890246 16 14723 0 1214 8533 186.453488 1643.280112 1687 829.939451 16 8 94.168428 136.463289 15 46 410 99.479730 77.411804
8680 471.722222 464.739569 337 63.426131 20 34575 0 1201 8491 184.198373 1634.353897 1595 756.645323 20 8 85.277024 117.441595 15 46 408 108.385580 74.932437
8681 478.666667 476.623191 106 64.509657 17 11588 0 1231 8616 189.406680 1660.932153 1522 692.055064 17 8 78.919450 100.265868 16 47 415 120.708333 77.288275
8682 477.444444 474.749200 319 64.354741 21 33244 0 1225 8594 188.363837 1656.251735 1558 759.748502 21 7 86.405430 113.329417 16 47 414 109.355263 76.324309
8683 508.588235 482.891299 54 69.176199 9 6021 0 1246 8646 192.016340 1667.316352 1424 724.920153 9 7 83.485365 97.064692 17 48 416 115.788462 75.886387
8684 489.388889 484.624269 306 66.216471 19 32220 0 1244 8809 191.668176 1702.040031 1607 787.981496 19 8 88.735267 118.436661 16 47 425 108.851351 73.635412
8685 491.277778 483.788958 92 66.527336 15 9927 0 1238 8843 190.624069 1709.290648 1498 736.763210 15 8 82.165547 101.882539 16 47 427 116.788235 74.077399
8686 498.888889 491.247153 255 67.616641 17 28030 0 1254 8980 193.409638 1738.532760 1639 769.262283 17 8 85.579486 115.736060 16 48 434 113.481781 73.988556
8687 508.333333 503.554256 121 69.176199 17 12485 0 1287 9150 199.167711 1774.876642 1563 829.381609 17 7 93.069024 115.865013 17 49 443 107.629310 72.652400
8688 513.500000 508.894363 211 69.957460 22 23043 0 1289 9243 199.517234 1794.785691 1666 808.462023 22 7 89.872628 120.007482 17 49 448 111.859223 73.973786
8689 513.166667 509.161866 202 69.957460 20 20998 0 1281 9237 198.119517 1793.500670 1669 807.883185 20 7 89.243026 120.250625 17 49 448 111.691489 73.827433
8690 508.722222 507.563439 24 69.176199 15 2545 0 1276 9157 197.246452 1776.374517 1204 772.336747 15 8 85.759327 80.312407 17 49 444 115.681818 74.785382
8691 475.125000 532.657826 294 64.045036 19 33259 0 1290 7602 199.692018 1446.424647 1633 618.130191 19 8 85.338469 111.318901 16 49 361 117.939716 75.392589
8692 480.562500 538.638906 106 64.819614 16 12369 0 1310 7689 203.190948 1464.727851 1616 620.647394 16 8 86.097860 109.083208 16 50 366 118.932692 74.991957
8693 462.333333 518.486044 292 62.036089 21 31149 0 1319 8322 204.767465 1598.478714 1750 726.581234 21 7 93.076120 127.986607 15 51 399 110.850534 73.897537
8694 491.388889 515.636084 256 66.527336 19 29164 0 1326 8845 205.994494 1709.717237 1791 718.368587 19 8 86.552308 121.427154 16 51 427 119.036735 73.511978
8695 502.722222 512.409429 121 68.239987 13 12524 0 1313 9049 203.716317 1753.276408 1690 819.288041 13 8 95.194541 126.513010 17 50 438 107.042735 70.616503
8696 510.777778 514.810165 302 69.488586 18 33297 0 1329 9194 206.520590 1784.293633 1770 789.510457 18 8 91.380792 126.190552 17 51 446 113.641638 70.626436
8697 511.000000 514.673251 118 69.644838 16 13343 0 1327 9198 206.169844 1785.149932 1690 737.665261 16 8 85.194151 111.875141 17 51 446 121.300000 71.505950
8698 511.444444 514.201022 279 69.644838 19 30308 0 1318 9206 204.592236 1786.862635 1708 797.706533 19 8 91.335820 122.313948 17 51 446 112.669145 70.643446
8699 537.941176 516.728563 79 73.720913 11 9699 0 1320 9145 204.942710 1773.806797 1695 677.025495 11 8 78.222408 103.678992 18 51 443 131.067568 73.000617
8700 510.388889 513.725190 303 69.488586 20 32262 0 1318 9187 204.592236 1782.795193 1752 795.890711 20 8 91.335820 125.862652 17 51 445 112.020833 72.015090
8701 515.111111 517.766774 100 70.270237 16 11412 0 1329 9272 206.520590 1800.997726 1632 769.657148 16 8 88.256662 111.242191 17 51 450 117.649485 73.193578
8702 519.166667 519.439789 280 70.896258 19 30293 0 1329 9345 206.520590 1816.642935 1718 803.824307 19 8 91.380792 122.030038 17 51 454 113.883459 71.571022
8703 524.888889 523.586869 91 71.679650 15 9642 0 1330 9448 206.695986 1838.737059 1608 835.789572 15 7 93.952721 116.364718 17 51 459 110.827586 71.642023
8704 523.777778 522.549472 290 71.522895 21 32063 0 1332 9428 207.046822 1834.445173 1763 811.701404 21 7 91.613638 125.629686 17 51 458 113.698582 70.845136
8705 528.944444 527.776096 126 72.307051 20 14386 0 1354 9521 210.909963 1854.409615 1706 792.482742 20 7 90.132463 116.932673 18 52 463 117.918033 72.549428
8706 544.111111 537.823173 241 74.822671 21 27210 0 1366 9794 213.020151 1913.119207 1755 817.572311 21 8 91.034253 120.715870 18 53 478 117.792208 69.912872
8707 552.722222 548.269075 163 76.084028 19 17997 0 1407 9949 220.245759 1946.520505 1912 861.292259 19 8 97.453876 137.619707 19 55 486 113.905063 71.476453
8708 549.000000 545.807760 340 75.610746 24 37253 0 1400 9882 219.010408 1932.076554 1913 840.033284 24 7 95.221916 135.305741 18 54 483 115.692547 70.332100
8709 547.888889 547.149064 103 75.295406 21 11499 0 1404 9862 219.716237 1927.766685 1698 809.986002 21 7 92.317747 114.361248 18 54 481 119.781250 72.235322
8710 555.500000 556.798313 239 76.557637 21 28102 0 1419 9999 222.365123 1957.305457 1894 815.543940 21 7 92.652135 128.222631 19 55 489 120.094017 71.937708
8711 559.388889 559.958742 146 77.189619 20 15210 0 1423 10069 223.072030 1972.412785 1889 921.688217 20 7 104.239266 143.374803 19 55 493 107.112676 69.606449
8712 560.000000 562.426983 270 77.347704 19 29908 0 1420 10080 222.541829 1974.787680 1915 866.134947 19 7 97.606065 136.652882 19 55 493 114.152672 72.594237
8713 559.777778 559.913937 152 77.189619 22 17201 0 1412 10076 221.128580 1973.924054 1768 873.417723 22 7 97.844504 126.030279 19 55 493 113.913907 72.796909
8714 569.333333 564.970206 229 78.772071 20 26781 0 1418 10248 222.188432 2011.088487 1912 844.995163 20 7 93.356484 130.680898 19 55 502 119.558036 72.052289
8715 567.388889 562.067230 137 78.455297 19 15240 0 1420 10213 222.541829 2003.521246 1855 863.586744 19 7 95.923202 129.580148 19 55 500 116.335878 70.922020
8716 566.555556 561.284957 120 78.296963 17 13182 0 1417 10198 222.011755 2000.278877 1818 877.315297 17 8 97.373577 128.902307 19 55 500 114.626087 71.155123
8717 569.111111 563.340916 238 78.772071 22 27026 0 1419 10244 222.365123 2010.223538 1839 874.010234 22 8 96.680488 129.441049 19 55 502 115.495726 70.588809
8718 561.611111 557.835812 120 77.505825 17 13633 0 1416 10109 221.835091 1981.049917 1828 853.900826 17 8 95.618574 127.463082 19 55 495 116.521368 71.199923
8719 582.647059 556.385281 276 80.834503 21 30831 0 1407 9905 220.245759 1937.033904 1855 834.928407 21 8 94.933517 129.580148 20 55 484 116.784091 71.230651
8720 610.750000 545.876188 90 85.296228 16 10793 35 1389 9772 217.070557 1908.382335 1738 801.841317 16 8 91.206116 117.395235 21 54 477 119.922222 79.455260
8721 581.470588 556.346604 303 80.675647 27 35634 0 1400 9885 219.010408 1932.723104 1840 798.645911 27 8 90.500169 123.097646 20 54 483 121.204082 72.831409
8722 582.882353 555.411229 140 80.834503 21 15624 0 1400 9909 219.010408 1937.896161 1981 842.563548 21 8 95.221916 140.716891 20 54 484 115.733333 75.995926
8723 579.117647 550.229993 246 80.358037 22 28656 0 1388 9845 216.894293 1924.103934 1814 808.447031 22 7 91.132056 123.180979 20 54 481 119.400000 71.302104
8724 574.411765 550.243803 82 79.564618 19 9351 0 1388 9765 216.894293 1906.875357 1776 807.998032 19 8 91.904361 121.304052 19 54 476 118.367089 71.575786
8725 571.647059 547.647798 291 79.088985 22 32751 0 1392 9718 217.599435 1896.759673 1831 810.581057 22 8 92.991212 126.606706 19 54 474 117.387097 72.626510
8726 639.933333 538.551696 42 89.944393 11 5276 35 1382 9599 215.837013 1871.168002 1577 748.467201 11 8 86.334805 100.181288 22 53 467 125.619048 72.628196
8727 570.176471 539.873213 275 78.930510 22 32216 0 1380 9693 215.484701 1891.380842 1782 788.075351 22 8 89.785292 119.735369 19 53 472 120.208955 70.888716
8728 568.882353 538.542028 56 78.613666 19 6956 0 1360 9671 211.964792 1886.648536 1663 720.094861 19 8 80.902592 101.479748 19 52 471 131.245283 70.939226
8729 565.705882 536.381314 301 78.138665 20 34185 0 1343 9617 208.977491 1875.037126 1787 808.205658 20 8 90.076505 124.254869 19 52 468 116.672355 70.592629
8730 540.937500 538.094725 62 74.192873 17 7275 0 1331 8655 206.871396 1669.232018 1605 678.549601 17 8 84.094064 103.847495 18 51 417 123.305085 69.444345
8731 558.294118 525.744935 260 77.031570 21 30763 0 1320 9491 204.942710 1847.967479 1739 757.363721 21 8 83.992914 114.582549 19 51 461 122.561753 71.019940
8732 556.823529 524.709133 69 76.715579 16 8281 0 1319 9466 204.767465 1842.600481 1657 749.024586 16 8 83.238807 107.641433 19 51 460 123.597015 71.208976
8733 552.117647 521.975533 289 76.084028 23 33013 0 1319 9386 204.767465 1825.434977 1739 780.100417 23 7 87.507464 119.479239 19 51 456 117.483986 72.426086
8734 557.588235 525.171351 108 76.873556 22 13770 0 1325 9479 205.819159 1845.391155 1737 704.347769 22 8 78.556931 106.572485 19 51 461 131.142857 72.960058
8735 548.705882 512.575247 237 75.453058 23 28113 0 1307 9328 202.665717 1812.998508 1696 736.991263 23 8 82.384438 110.495617 18 50 453 123.302632 70.553952
8736 515.833333 511.516183 324 70.270237 20 34988 0 1294 9285 200.391311 1803.783020 1946 812.514874 20 8 90.266356 142.899581 17 50 450 111.426752 75.967283
8737 511.500000 505.230338 107 69.644838 18 11319 0 1276 9207 197.246452 1787.076732 1610 790.741917 18 7 87.277191 113.433984 17 49 446 113.190000 73.958461
8738 512.055556 503.691316 278 69.801129 19 30011 0 1270 9217 196.199290 1789.217828 1723 798.757959 19 7 87.588969 123.522609 17 49 447 112.400749 73.204094
8739 509.666667 497.208876 87 69.332373 14 10669 0 1271 9174 196.373778 1780.012659 1638 700.792386 14 7 77.312511 102.907055 17 49 445 127.011905 72.890736
8740 512.666667 497.977800 231 69.801129 15 26019 0 1267 9228 195.675922 1791.573284 1668 772.229864 15 8 84.343070 114.989849 17 48 447 116.677130 70.707468
8741 511.111111 498.177444 193 69.644838 18 21493 0 1273 9200 196.722800 1785.578095 1682 776.338302 18 8 85.531652 117.085508 17 49 446 115.553763 70.050671
8742 500.000000 489.116437 258 67.928234 20 29001 0 1253 9000 193.235420 1742.805194 1659 751.209135 20 7 83.291129 114.292047 16 48 435 116.004000 72.882947
8743 494.722222 486.712076 102 66.993938 17 11014 0 1244 8905 191.668176 1722.519085 1572 790.146369 17 7 87.921182 114.476756 16 47 430 109.049505 72.059158
8744 500.777778 491.722997 251 67.928234 17 28261 0 1267 9014 195.675922 1745.796426 1641 752.498460 17 7 84.343070 112.897708 16 48 436 116.300412 71.971333
8745 500.555556 491.967504 232 67.928234 20 22798 0 1266 9010 195.501497 1744.941744 1688 855.363600 20 7 95.834067 132.537979 16 48 436 102.233184 68.552552
8746 490.833333 480.432242 334 66.371883 19 35846 0 1248 8835 192.364568 1707.584385 1591 755.568312 19 7 85.117066 111.928229 16 48 426 113.078864 71.771347
8747 479.888889 467.620203 55 64.664614 15 6290 0 1212 8638 186.106365 1665.613695 1461 705.768515 15 7 78.858629 97.372360 16 46 416 118.679245 72.049714
8748 470.000000 457.201633 306 63.271511 20 32914 0 1183 8460 181.080559 1627.768164 1570 739.894620 20 7 82.309345 113.273573 15 45 406 110.449664 70.918323
8749 469.722222 458.767407 113 63.116933 17 12375 0 1192 8455 182.638786 1626.706161 1539 726.208108 17 7 81.535172 108.780212 15 45 406 112.500000 71.934661
8750 467.611111 458.045745 312 62.807906 18 33194 0 1191 8417 182.465583 1618.636878 1528 729.115711 18 7 82.191704 108.876991 15 45 404 111.764310 71.823800
8751 463.833333 453.425144 44 62.190366 12 4885 0 1190 8349 182.292396 1604.205681 1399 674.036000 12 7 76.593444 91.947053 15 45 401 119.146341 73.617522
8752 458.444444 448.796319 333 61.419414 20 35345 0 1163 8252 177.622750 1583.639196 1539 706.981784 20 8 79.295870 108.780212 15 44 395 112.206349 73.144814
8753 455.888889 447.527887 109 60.957365 15 11358 0 1163 8206 177.622750 1573.893972 1487 708.961249 15 8 80.010248 105.591305 15 44 393 111.352941 73.838011
8754 455.055556 443.037931 326 60.957365 18 35022 0 1147 8191 174.861449 1570.717296 1542 707.530313 18 8 78.766419 110.001216 15 43 392 111.180952 72.404786
8755 450.722222 437.421079 45 60.188166 13 5322 0 1143 8113 174.171819 1554.207456 1346 647.586440 13 8 72.571591 87.293480 15 43 388 120.954545 72.933330
8756 454.444444 439.458280 316 60.803437 15 33654 0 1159 8180 176.932009 1568.388082 1503 719.444074 15 8 81.161472 108.833287 15 44 392 109.980392 70.595827
8757 452.944444 437.478567 92 60.495713 13 10060 0 1157 8153 176.586743 1562.672176 1435 691.447866 13 8 78.135727 99.643405 15 44 390 113.033708 71.429772
8758 455.388889 440.458617 248 60.957365 17 27104 0 1159 8197 176.932009 1571.987901 1508 701.780313 17 8 78.987504 106.315168 15 44 392 112.000000 72.040278
8759 453.777778 440.164181 65 60.649553 14 7701 0 1154 8168 176.068973 1565.847459 1516 631.390104 14 8 70.995553 96.600694 15 44 391 124.209677 72.204489
8760 451.722222 439.416128 332 60.341917 15 34001 0 1148 8131 175.033900 1558.016093 1512 741.912425 15 8 83.349476 113.741782 15 43 389 105.266254 74.513637
8761 455.777778 447.207950 109 60.957365 18 10995 0 1169 8204 178.659375 1573.470384 1418 721.775405 18 8 81.953842 101.921299 15 44 393 109.950000 74.479041
8762 467.111111 458.227005 272 62.807906 20 28231 0 1200 8408 184.025019 1616.726234 1532 748.484367 20 8 85.196768 112.231360 15 46 404 108.164751 72.886778
8763 497.882353 468.035806 111 67.460905 10 12719 0 1208 8464 185.412318 1628.617808 1507 672.982565 10 8 76.616660 98.333912 16 46 407 121.133333 74.770005
8764 469.777778 460.431749 287 63.116933 22 30947 0 1200 8456 184.025019 1626.918557 1518 739.508435 22 8 83.647736 109.057177 15 46 406 110.525000 73.512142
8765 470.500000 464.515429 107 63.271511 19 11005 0 1214 8469 186.453488 1629.679917 1435 734.090053 19 8 83.988057 101.438782 15 46 407 111.161616 74.389055
8766 475.000000 469.732548 295 64.045036 22 30410 0 1228 8550 188.885186 1646.894281 1596 769.576767 22 8 88.264105 118.622845 16 47 411 107.077465 74.153588
8767 473.833333 469.406984 135 63.735499 20 14616 0 1225 8529 188.363837 1642.429818 1590 726.738857 20 8 83.346831 111.849034 15 47 410 113.302326 76.725687
8768 467.555556 465.310795 201 62.807906 19 21034 0 1213 8416 186.279918 1618.424574 1592 756.273166 19 8 87.046691 118.288220 15 46 404 107.866667 77.309254
8769 463.888889 464.542773 183 62.190366 19 19047 0 1212 8350 186.106365 1604.417824 1544 729.280829 19 8 84.593802 111.163385 15 46 401 110.098266 77.363915
8770 453.666667 456.378376 357 60.649553 21 35681 0 1197 8166 183.505056 1565.424056 1594 745.440027 21 8 87.383360 120.711816 15 45 391 105.253687 77.706698
8771 477.588235 461.240279 44 64.354741 11 4991 0 1194 8119 182.985244 1555.476913 1406 659.100387 11 8 77.536120 93.249677 16 45 388 118.833333 78.390025
8772 461.666667 462.812177 301 61.881855 22 30141 0 1195 8310 183.158498 1595.933958 1569 759.968551 22 7 87.218332 118.582451 15 45 398 105.020906 77.743164
8773 466.166667 465.282023 117 62.653457 17 12102 0 1206 8391 185.065393 1613.117765 1522 720.141859 17 7 82.618479 107.427716 15 46 403 112.055556 77.618468
8774 464.888889 465.051358 304 62.344686 19 31546 0 1202 8368 184.371744 1608.236816 1582 751.512531 19 7 86.155020 117.452069 15 46 402 107.299320 78.103012
8775 461.611111 462.326020 60 61.881855 19 6724 0 1189 8309 182.119226 1595.721910 1481 693.792135 19 7 79.182272 101.455275 15 45 398 115.931034 78.556999
8776 460.333333 461.909202 308 61.727664 19 30753 0 1189 8286 182.119226 1590.845485 1557 764.829560 19 8 87.557320 118.692100 15 45 397 104.247458 77.940154
8777 462.833333 462.627670 105 62.036089 18 10946 0 1191 8331 182.465583 1600.387509 1498 734.122710 18 8 83.699809 108.425454 15 45 400 109.460000 78.039915
8778 475.388889 471.007447 285 64.045036 23 29287 0 1196 8557 183.331769 1648.382664 1569 770.272273 23 8 85.669051 116.365956 16 45 412 107.672794 76.438746
8779 479.166667 474.603607 83 64.664614 17 9144 0 1203 8625 184.545131 1662.847194 1523 722.977041 17 8 80.237014 104.702691 16 46 415 115.746835 77.526062
8780 482.777778 481.580449 293 65.129737 23 30838 0 1214 8690 186.453488 1676.683607 1615 783.497012 23 8 87.127798 120.213589 16 46 419 107.076389 78.074091
8781 484.611111 481.816486 106 65.440026 18 10878 0 1212 8723 186.106365 1683.711973 1503 772.344942 18 8 85.369892 108.833287 16 46 420 109.878788 78.622904
8782 490.055556 485.250276 300 66.371883 24 32033 0 1223 8821 188.016354 1704.598773 1637 789.166099 24 8 87.044608 120.927943 16 47 426 108.955782 75.499976
8783 497.444444 494.052092 71 67.460905 20 8017 0 1238 8954 190.624069 1732.979929 1598 760.078916 20 8 83.607048 111.496058 16 47 433 114.528571 76.495886
8784 502.333333 500.494422 220 68.239987 23 24145 0 1260 9042 194.455282 1751.780195 1641 796.263725 23 7 88.388764 119.055765 17 48 437 110.251142 76.008687
8785 501.722222 499.442779 169 68.084091 23 17380 0 1257 9031 193.932388 1749.429221 1621 817.490290 23 7 90.622611 120.716364 17 48 437 107.950311 75.792607
8786 507.333333 508.451680 258 69.020065 21 27587 0 1278 9132 197.595631 1771.025456 1686 783.639582 21 8 87.431695 119.476619 17 49 442 113.061475 77.430087
8787 513.277778 513.572218 102 69.957460 19 10205 0 1284 9239 198.643544 1793.929002 1569 870.839321 19 8 96.428905 120.885023 17 49 448 103.080808 75.326854
8788 518.166667 517.149479 273 70.739695 20 28945 0 1300 9327 201.440714 1812.784149 1722 823.992795 20 8 91.563961 125.686396 17 50 453 110.057034 76.046367
8789 518.388889 516.330981 149 70.739695 18 15361 0 1299 9331 201.265775 1813.641597 1642 847.496073 18 8 94.049428 122.477707 17 50 453 107.419580 75.373792
8790 513.833333 510.949361 220 69.957460 19 24198 0 1277 9249 197.421033 1796.070791 1681 787.750347 19 8 86.588173 118.033586 17 49 449 114.141509 75.830364
8791 540.588235 513.491286 98 74.192873 15 11350 0 1299 9190 201.265775 1783.437368 1602 730.916954 15 7 82.485973 104.478446 18 50 445 122.043011 76.507349
8792 525.500000 523.419658 181 71.836443 15 19653 0 1315 9459 204.066639 1841.097957 1703 821.918731 15 7 91.101178 121.911322 17 51 460 112.948276 73.779204
8793 531.222222 526.044206 202 72.778000 20 23013 0 1342 9562 208.801901 1863.216924 1692 810.094315 20 7 90.783435 117.868806 18 52 465 115.643216 73.942245
8794 540.166667 533.268564 263 74.192873 23 28651 0 1344 9723 209.153096 1897.835594 1791 854.880898 23 8 94.213106 130.178661 18 52 474 111.482490 72.641548
8795 516.117647 539.879385 75 70.426684 18 9969 0 1328 8774 206.345210 1694.578902 1570 613.977863 18 8 74.762757 90.290529 17 51 423 138.458333 72.362501
8796 500.937500 559.140129 75 67.928234 15 8572 0 1351 8015 210.382747 1533.485602 1696 638.952334 15 7 87.659478 113.258007 16 52 383 120.732394 79.748188
8797 497.562500 553.690005 314 67.460905 19 36258 0 1326 7961 205.994494 1522.077660 1719 634.199025 19 8 85.831039 114.986840 16 51 380 120.860000 74.666238
8798 476.111111 530.288694 136 64.199868 17 14969 0 1344 8570 209.153096 1651.147109 1771 711.701340 17 8 90.152197 123.005074 16 52 412 116.038760 73.905912
8799 482.055556 528.457028 218 65.129737 21 24660 0 1341 8677 208.626326 1673.915544 1727 727.789367 21 8 90.707098 120.614374 16 52 418 115.233645 73.898905
8800 518.000000 530.943918 111 70.739695 18 13384 0 1356 9324 211.261514 1812.141086 1779 736.642718 18 8 85.878664 116.593973 17 52 453 123.925926 74.022732
8801 551.411765 539.809777 265 75.926231 19 29591 0 1403 9374 219.539759 1822.861325 1829 806.575807 19 7 97.141486 130.927487 18 54 455 113.811538 74.027847
8802 540.666667 552.364916 231 74.192873 20 26060 0 1430 9732 224.309657 1899.772381 2048 804.988297 20 8 95.046465 142.354723 18 56 474 118.454545 75.824695
8803 545.166667 554.119547 196 74.980213 21 20762 0 1440 9813 226.078884 1917.210937 1756 887.597656 21 8 104.666150 130.859301 18 56 479 108.701571 71.337998
8804 521.647059 563.999264 45 71.209499 16 4599 0 1431 8868 224.486517 1714.623653 1509 808.784742 16 8 105.889866 112.416933 17 56 428 106.953488 73.282808
8805 543.055556 555.594324 332 74.665166 23 36424 0 1437 9775 225.547969 1909.028214 1907 837.293076 23 8 98.924548 136.011998 18 56 477 114.181818 73.853737
8806 537.764706 574.986397 41 73.720913 12 4571 0 1449 9142 227.672376 1773.164916 1502 777.703911 12 8 99.856305 103.981897 18 56 443 114.275000 72.134939
8807 559.555556 565.731309 285 77.189619 22 33722 0 1454 10072 228.558132 1973.060460 1883 822.108525 22 8 95.232555 127.386562 19 57 493 120.007117 72.145513
8808 543.411765 578.705051 104 74.665166 20 11027 0 1454 9238 228.558132 1793.714835 1726 786.717033 20 8 100.244795 121.593175 18 57 448 114.864583 67.870069
8809 561.555556 570.669804 342 77.505825 22 38126 0 1464 10108 230.330676 1980.833950 1919 868.786820 22 7 101.022227 136.973434 19 57 495 114.837349 72.963624
8810 577.944444 577.874407 122 80.040566 17 15449 0 1489 10403 234.767993 2044.629179 1896 786.395838 17 8 90.295382 118.499723 20 58 511 130.923729 70.418742
8811 580.277778 576.432304 217 80.516825 22 24643 0 1489 10445 234.767993 2053.725607 1856 877.660516 22 8 100.328202 128.550430 20 58 513 117.347619 67.944292
8812 593.000000 584.245382 55 82.584181 21 6600 0 1495 10674 235.834204 2103.381863 1671 862.041747 21 8 96.653362 109.555860 20 58 525 122.222222 68.639063
8813 570.176471 596.629675 318 78.930510 26 35373 0 1504 9693 237.434422 1891.380842 1932 829.553001 26 8 104.137904 138.015732 19 59 472 114.847403 69.124202
8814 566.647059 593.148522 45 78.296963 16 4951 0 1491 9633 235.123343 1878.476914 1565 838.605765 16 8 104.965778 110.851971 19 58 469 112.522727 68.332239
8815 527.823529 601.396535 270 72.150144 20 33768 0 1503 8973 237.256567 1737.037619 1912 694.815048 20 8 94.902627 124.408215 18 59 434 125.531599 65.701561
8816 533.117647 589.253454 45 73.092154 16 5614 0 1500 9063 236.723080 1756.269160 1630 691.444551 16 8 93.198063 102.341638 18 59 439 127.590909 67.589778
8817 565.333333 580.845074 341 78.138665 26 40244 0 1498 10176 236.367490 1995.524200 1959 824.596777 26 8 97.672516 132.073194 19 59 498 121.216867 69.117901
8818 565.277778 579.552395 114 78.138665 18 13547 0 1508 10175 238.145976 1995.308101 2047 791.788929 18 8 94.502371 133.243299 19 59 498 126.607477 74.289627
8819 562.333333 575.553743 289 77.663982 22 33577 0 1492 10122 235.301038 1983.857668 1929 833.553642 22 8 98.865982 131.986263 19 58 495 119.917857 68.910582
8820 540.294118 581.832679 73 74.192873 21 8241 0 1476 9185 232.459532 1782.367087 1763 768.261675 21 8 100.198074 122.380642 18 58 445 116.070423 68.607338
8821 561.888889 569.599068 339 77.505825 25 39522 0 1461 10114 229.798769 1982.129782 1911 825.887409 25 8 95.749487 129.515783 19 57 495 120.127660 68.938602
8822 552.733333 609.046628 40 76.084028 14 4992 0 1480 8291 233.169585 1591.905469 1552 621.838074 14 8 91.081869 96.088655 19 58 397 128.000000 71.485699
8823 563.888889 578.723777 224 77.822174 21 25809 0 1481 10150 233.347132 1989.906264 1909 836.095069 21 8 98.045013 130.450671 19 58 497 119.486111 72.337172
8824 562.500000 575.940029 57 77.663982 18 7369 0 1486 10125 234.235069 1984.505658 1717 757.444907 18 8 89.402698 105.193653 19 58 496 131.589286 71.668078
8825 547.611111 563.882291 307 75.295406 25 34195 0 1450 9857 227.849499 1926.689344 1869 837.691019 25 8 99.065000 131.815564 18 56 481 115.523649 72.764193
8826 548.722222 561.564660 56 75.453058 17 6231 0 1448 9877 227.495266 1930.999011 1706 825.213252 17 8 97.220199 116.932673 18 56 482 117.566038 73.170648
8827 547.833333 558.706965 274 75.295406 21 32107 0 1446 9861 227.141087 1927.551213 1893 816.758988 21 8 96.246223 130.318579 18 56 481 118.476015 72.912716
8828 559.277778 565.624120 73 77.189619 18 8917 0 1463 10067 230.153360 1971.981011 1737 776.370477 18 8 90.611559 109.929099 19 57 492 127.385714 73.333737
8829 559.666667 564.118092 308 77.189619 24 34684 0 1457 10074 229.089752 1973.492253 1879 850.643212 24 8 98.745583 131.464830 19 57 493 116.781145 71.895846
8830 519.812500 585.518490 94 70.896258 16 11802 0 1444 8317 226.786964 1597.418357 1817 619.154402 16 8 87.901924 113.843260 17 56 399 129.692308 72.475338
8831 556.055556 557.630948 257 76.715579 21 29015 0 1431 10009 224.486517 1959.463048 1878 837.377371 21 8 95.934409 130.263289 19 56 489 117.947154 72.299240
8832 550.888889 555.871177 41 75.768470 17 4264 0 1430 9916 224.309657 1939.405189 1407 914.813768 17 8 105.806442 103.889509 18 56 484 106.600000 70.721213
